Latitude,Longitude,Rock_Type,Soil_Type,Sedimentary_Layer_Thickness_m,Porosity,Permeability,Organic_Content,Fossil_Preservation_Potential
-56.98718822638191,-103.77148966112897,Mudstone,Saline,425.1324710010774,0.27489630411552396,5.868813042685066,8.218572120749174,Low
-35.23639626728321,-165.06096281643372,Sandstone,Peaty,258.20218094412246,0.23545322731662877,8.874087144937038,0.35608410908165977,Low
4.456157693802808,-64.05568732953729,Sandstone,Saline,354.81041568796905,0.29304574204676026,5.289535189585875,1.1171845143402686,Low
-12.249896644419167,21.50807808012297,Chalk,Sandy,100.41224515429258,0.19976787758381015,8.779413533975013,6.647599990116075,Low
-37.57875476435245,128.8565690390384,Shale,Calcareous,345.7563689388196,0.1104284330228295,8.111802817821841,2.983360895173569,Low
20.133521050028307,60.09388108512505,Mudstone,Acidic,139.8303667353283,0.13191375748041073,0.7677793200912583,9.51872356216473,Low
-64.89110508263246,-23.257323576089476,Conglomerate,Sandy,416.87073789330464,0.1299589808229918,2.027555169113042,4.417000059713817,High
-37.41396326366073,163.12324118188963,Sandstone,Saline,46.44344588891041,0.13162358191581291,6.580529584861871,4.350711721852852,Medium
-24.0548682071355,78.92827220729947,Shale,Peaty,387.70364307821234,0.2182410432779539,4.440578811674915,6.812987150890219,High
-7.907402840933528,154.85947303051802,Chalk,Clay-rich,54.46876875146667,0.18270198202260407,2.914091138332736,7.698928766831277,Low
51.33167305074244,9.931670377979628,Conglomerate,Sandy,441.1886722626829,0.14635604452166107,4.192152221919311,4.808031507438851,Medium
-54.058719211495244,-86.79446107446975,Mudstone,Peaty,155.58123647682683,0.08727244218217915,4.457544466243637,2.2186089269460694,Medium
2.562198914450093,-160.9823929087001,Limestone,Siliceous,328.9247155911345,0.05553479073553648,9.10641698570775,7.755755562983654,Medium
16.63462239516764,81.39054653418617,Mudstone,Siliceous,246.31362791703853,0.10470866939692315,1.0435482542124808,3.271477621248913,Medium
-81.63892571040041,-136.33092071800772,Dolomite,Sandy,186.3200569048578,0.07686785099217032,2.8045101606080736,1.8335966160091903,Low
19.358073342258905,-71.00095382209182,Mudstone,Saline,324.49370742583073,0.24636125771305983,5.380272517661312,6.353237880257631,Low
-59.30565773628753,11.68952683820305,Chalk,Siliceous,474.0238753728628,0.07812448945347135,6.985886397039611,0.995491303204469,Medium
-78.29071326264969,23.189971600709157,Conglomerate,Peaty,25.42852495043782,0.23105705932670906,6.310066516702844,9.716391483351943,Low
80.79939670559997,36.20995091536898,Chalk,Acidic,459.8321636621366,0.14641467244402068,9.417010949996572,6.3607329176801555,Medium
83.81376595342067,-120.14808107410778,Conglomerate,Calcareous,306.4954192354017,0.068344597435944,7.958133158946537,9.860365657125383,Low
55.51152266096301,-43.29453426420645,Siltstone,Peaty,404.6205788806809,0.25318251235789646,5.575197651324559,3.455044892438497,Medium
-35.16952154879328,42.189921762108014,Siltstone,Siliceous,195.0181019499674,0.19490764255915333,2.15468008981834,9.714931095784939,Low
-72.4190194788509,169.13479126816253,Conglomerate,Siliceous,238.5622725446188,0.10894037821589327,4.514233571708376,1.5410662525133736,High
33.161944772188235,81.94720957188792,Conglomerate,Loamy,435.0811221415762,0.27367029358316697,6.936888619502829,0.5028782462355816,High
-10.772551126871761,152.13735255382483,Limestone,Clay-rich,210.34974505586243,0.06131457846763787,8.381242126612488,0.4265421985005654,Low
-68.03311772793981,94.39634099310376,Limestone,Saline,269.65648554079706,0.10045490204944073,9.59776488197965,4.702216668932348,Low
-0.8681561799713648,33.01810880126416,Mudstone,Peaty,14.996486926744788,0.23801173195146524,6.058473133717797,0.9217415550380883,High
-83.81006619926069,-110.87158711091597,Chalk,Siliceous,83.50601288983093,0.2273444825774723,5.2739244793712805,5.170462053259257,Low
73.67767237418076,60.006834681304696,Dolomite,Saline,322.6348214475259,0.12231792343111951,0.18674231198027164,3.342254984738115,Medium
-43.41960331199695,44.416643745566546,Chalk,Sandy,359.90356602661916,0.06550621883819578,0.7302697008102976,3.4227270254937445,Low
29.254011183716756,36.88890136461592,Sandstone,Sandy,293.38746370832723,0.26451951805623597,1.5694889263976286,6.392529065797181,Low
-33.89200630390603,-3.677087524233343,Chalk,Peaty,75.93846795642729,0.12842440951747564,0.5570517125843845,1.71467026090104,High
3.612243812005943,10.31637743613922,Dolomite,Loamy,225.47568714602824,0.09892835373206631,4.014623755661216,7.688878366363337,High
8.407850281790331,-59.60069023748254,Limestone,Siliceous,180.77190934977895,0.1790154555902443,3.375416665937333,5.862106105808484,Low
-56.72619800540513,6.95256935122913,Mudstone,Peaty,250.35236529736872,0.2775567998206118,6.377168037105245,9.157951825590358,Medium
84.52523299762055,-108.87987395574783,Dolomite,Calcareous,435.81287210427666,0.06088664446084384,5.361294428254693,3.7119224722984816,Low
49.52390820500062,109.86278304973564,Chalk,Loamy,389.0514121360327,0.24145102200772195,5.963747886284718,9.828878421464543,Medium
79.10980948155404,-113.12029630846519,Shale,Siliceous,46.57480318763368,0.19311830698467725,4.725052257347165,5.80069370246883,Medium
71.0689230769768,-149.4121356397921,Siltstone,Siliceous,445.70305289840934,0.15636227913795425,2.7845941140570285,9.736679366256585,Low
17.62199618599533,-22.951430511423354,Dolomite,Saline,238.52473981916268,0.23602011102626502,9.528724896315305,0.36790047506644175,Medium
75.93736230416104,56.990678222182254,Sandstone,Peaty,373.2117617185692,0.29145610611040806,0.8732275060037883,7.306965591882641,High
-74.0713496306545,-22.42194302392511,Mudstone,Siliceous,74.3194194758543,0.10730155279067276,9.38952108465842,8.184553090498088,Medium
-54.72308476455387,-80.3685124975289,Dolomite,Saline,337.0061652249888,0.0859118412680299,3.119268088178699,0.6264155380972269,Medium
-81.85908799610314,20.94162620055866,Conglomerate,Siliceous,121.98137871668168,0.2782204363056743,5.131487839219301,5.831799673760832,Medium
-31.440540462612418,-55.07915925160802,Chalk,Clay-rich,221.9985440847611,0.21723826936432594,1.0973348050471858,8.039228706535539,High
-20.038087855893238,155.83236844558792,Shale,Loamy,13.347120690641683,0.15949650539049148,0.7186013730263826,5.65428337970842,High
-41.15717428069873,152.15225025728597,Siltstone,Peaty,80.04726577558563,0.19331489256607076,4.301159032698843,0.7317545450141197,Low
59.17275164734727,0.8538551899543734,Shale,Clay-rich,50.579844096191785,0.236403476294061,7.419556790032985,6.965127684893283,Medium
-25.784401195153933,-61.96176215342693,Mudstone,Peaty,123.67336560443793,0.2432579746764293,2.7009541277100038,0.6999094552657554,High
-39.43178825627146,85.36766902439007,Chalk,Calcareous,54.50895456203953,0.27997354520474116,5.627855410463847,8.192942060662741,Medium
7.685294968484726,-166.783340346096,Limestone,Sandy,347.49546317668313,0.15671069722390568,2.7937169018229553,0.5260384147362746,Medium
-64.63363950454273,-9.083157824285564,Siltstone,Acidic,19.374751593563587,0.12335272750484876,3.892244478321478,1.460234072002671,Low
54.395456535727135,-58.92357806267992,Chalk,Saline,310.781547809374,0.2099160666974605,9.065398721553509,2.8235651461803584,Medium
-76.58088413764125,151.39291863691966,Shale,Peaty,74.65037625865925,0.15393197481988258,8.559837858694246,6.37031144338192,High
87.63964858809311,-175.67891018183428,Limestone,Loamy,472.854921303059,0.19864961348724447,5.165015258742122,9.76595508634993,Low
49.004058473398345,19.013355258605657,Sandstone,Peaty,466.88156618937785,0.15499644961398756,2.3886752184460667,1.266446240937351,Low
-54.23117732384897,86.63888918398538,Mudstone,Peaty,116.62403574787649,0.08824894666954362,1.939907288202898,1.5128059252177926,Medium
-89.00601891775156,-5.393524491345147,Mudstone,Peaty,309.1385426203996,0.16735668791473962,9.541332656826786,3.7518169273397053,Medium
56.783057121870144,-149.2549091414202,Siltstone,Acidic,18.862633138866926,0.2227294554852582,2.035138799141768,8.37856946377767,High
37.234321892571074,170.08610041004482,Shale,Siliceous,466.23532881033117,0.24982095191691245,8.083601426016266,4.72558643223306,Medium
41.22129024737771,6.483755295395241,Sandstone,Peaty,263.8787175548963,0.17333156919913673,3.696012393260017,3.2839449425326346,High
48.82866240347025,41.10704795484409,Conglomerate,Siliceous,26.395459951800603,0.09130947255260023,9.856741877106801,5.655917938867726,Medium
-76.67196268786374,-94.82047822529736,Siltstone,Loamy,174.537496539028,0.1536719274123579,3.6878758462242507,2.6791796547129256,High
-25.47616886203093,-5.940689361550625,Chalk,Loamy,43.04048362131093,0.24657348221042458,3.5216510828581535,4.071483081750457,Medium
-69.14356928547664,-25.506182895004144,Conglomerate,Peaty,199.50749748981315,0.1532148176542682,6.3782616524874545,3.392790977397215,Low
65.35861665760683,-153.03749687928587,Siltstone,Siliceous,336.61353936985495,0.2241326984010556,9.615552898201924,8.060996121904996,High
22.193662828960427,-141.78227272291178,Shale,Sandy,237.5955044805126,0.17680342041952246,9.762333961906364,9.250131691736208,Low
-30.438355526523146,121.49010706275885,Sandstone,Peaty,194.94247648612995,0.11030578127734918,7.0749894032051825,7.619764702353427,Low
-78.55949694851574,-93.66481720562751,Shale,Saline,63.982737542530074,0.2490376270057686,7.548517592707173,4.446927402696836,Low
-34.0231820911808,-109.81502226049301,Mudstone,Saline,126.24482761835988,0.07105336351767176,5.638387737970547,5.092916277216971,Low
-31.46700203518553,1.7681224500501287,Conglomerate,Loamy,54.570927430483806,0.18122257068878767,7.560199633931996,1.3382295699014133,High
41.329112100851546,96.74896729050465,Limestone,Acidic,404.71187217004706,0.10222275856085124,8.59919875315526,7.493960640231924,Medium
24.760344843938356,-157.69925331156435,Dolomite,Saline,71.94371485243767,0.06676640713534392,4.866092078918282,6.005109226010936,Low
69.69829366373878,27.650851069772102,Chalk,Saline,299.7098164417023,0.1757334842708122,6.20242400567273,9.03415596176062,Medium
-5.0013134708491265,-137.0842405773936,Mudstone,Calcareous,174.65650472647872,0.17489053898373091,5.377793785378146,2.0860503213940165,High
-68.4730357311057,-166.87402170277736,Mudstone,Peaty,116.85930040431583,0.2267252254189302,5.629081429151485,7.62128860713286,Medium
38.384061700139114,-161.01217722160175,Conglomerate,Peaty,321.53687754859135,0.23618767326297624,8.90157861964067,6.878249451019978,High
46.94130875104153,120.29907895503891,Chalk,Peaty,231.2161431415856,0.2319478721732242,3.5626121337536465,2.7318707847165467,Medium
11.029895562509324,-137.52990589389782,Siltstone,Peaty,203.07200630585677,0.15238968322918878,2.089758415750236,6.707048531454168,High
48.77409239182097,-163.7455088115749,Mudstone,Clay-rich,298.46174242164966,0.20792244680664063,4.568238301633555,9.25129646770883,High
-1.1167926544096645,-22.35604062855157,Dolomite,Peaty,248.17747610255034,0.19423631066099006,2.088771052907839,9.192516277904478,Medium
4.091909288758927,123.8376498991289,Sandstone,Acidic,155.22468323302257,0.1553904390292299,4.989020252363571,7.224303087709799,Low
-13.042616695461064,-85.5329844638513,Mudstone,Siliceous,281.73533744379955,0.1993031735464983,9.036045972517016,0.5759238140871951,Low
-85.42455718606287,-28.18345769067011,Sandstone,Loamy,336.4017953925938,0.28681196917656565,6.178160869619953,8.7354169394696,Medium
-70.57954314120519,-165.62788827704955,Shale,Siliceous,18.21311350049287,0.09822343592034434,8.555774204497746,6.612008209344945,Low
-84.34274657638784,-18.3317349114447,Chalk,Acidic,235.6065058092993,0.2764430239463816,1.6702472869589629,3.173299106509071,Low
24.553874027480475,27.940709029368122,Siltstone,Loamy,33.55322586885417,0.0633638784957996,9.009727189446396,1.9537785808864232,High
-33.4159234062612,25.52653935077211,Sandstone,Clay-rich,97.27067996371498,0.12709730322541518,6.021853772427087,1.2504182436734395,Medium
1.542724409646496,-60.32639081722854,Mudstone,Peaty,282.45182336859665,0.12203631215288206,0.32728028951739324,0.5973453026518337,Low
73.36196530669673,-66.40805496127122,Siltstone,Sandy,433.76351305646244,0.20659127697022645,6.334858363297518,7.5656221547124884,Low
-45.12739875320251,-141.61549718282475,Dolomite,Siliceous,441.9888111983,0.08280623794432258,9.51445559304657,2.4348456895384256,Low
-16.131073853586642,-47.95260456734337,Siltstone,Peaty,39.62228501862248,0.2705869029599384,0.8008783347488672,0.3401040668282252,Medium
45.99920493774877,-144.18191920573273,Sandstone,Loamy,212.45701771191978,0.25713785211626033,5.828736743391025,4.0329794532356935,Low
-48.81633021150796,95.97454009633856,Chalk,Siliceous,293.5882090872529,0.21301645492131943,9.15563124266845,4.877810097864155,Low
-76.14361623081726,167.8587471893469,Sandstone,Calcareous,77.79960275241999,0.16460345794804943,0.10685473166040185,1.7753792859112565,Low
-37.84473847552176,169.2268044000145,Limestone,Saline,383.888947288662,0.2832390105355196,6.312820135393574,0.5360785280092427,High
-60.9801682942792,131.4255957751418,Limestone,Calcareous,373.3964529264332,0.25768663868013897,4.754273895391317,1.972342282670882,Medium
77.34557742166317,36.28517376226287,Siltstone,Sandy,452.15380178486333,0.17482878702031124,3.4764232932996197,6.823117342182086,Low
55.461668321595056,72.31165100779677,Conglomerate,Peaty,9.200575981304294,0.2254683386135778,6.2790895345543065,0.9142124047869434,High
24.012676171876222,-77.32591103505094,Chalk,Clay-rich,112.25870077455632,0.19173248804492116,0.5364939249282951,5.594866602514239,Medium
66.86290623378918,47.077351262143424,Conglomerate,Peaty,414.45742355143426,0.19698555959706615,7.533099832411128,1.5494786802908502,High
54.660973841840615,-15.966162201644124,Limestone,Sandy,336.937125159333,0.1327440173593678,0.05474997442787918,2.037322818446152,High
-56.41738940051355,-6.473757680304288,Mudstone,Sandy,447.7229775807529,0.16552115115622418,3.0762880804855985,3.991471044340317,Medium
70.660619728196,92.79956173505684,Shale,Saline,33.30392899248193,0.06953035769743605,5.044546790469937,1.0981708269319403,Low
7.081603544817128,-78.5093919849894,Siltstone,Sandy,300.4971630296392,0.1393371729161481,3.7764522831598515,1.8147146775439074,Low
55.33922792953126,-65.50573978997284,Shale,Calcareous,286.6780545723687,0.22395712884053798,3.081684592703769,3.554628873368406,High
71.29643398622878,152.87104480630921,Limestone,Saline,22.65883609846352,0.28830400762654657,8.31004310322628,3.363723154433832,Medium
-32.7593745050645,-159.75925385365,Sandstone,Peaty,259.19342807167936,0.2907660281907551,9.34897741697637,7.517787708189745,Medium
-70.19065358501818,-5.1716525711974555,Dolomite,Siliceous,306.7125540984125,0.1889307172812229,8.738389722209828,0.8403448207516012,Low
-48.9716707424505,148.6082881468302,Siltstone,Peaty,99.69012123004308,0.2016555629523955,5.2290888173694965,8.6184622830968,High
-13.120598047273859,39.73068281453652,Limestone,Clay-rich,140.29814364670816,0.09643029637524188,8.842800110182894,8.180698490320603,Low
57.24265786604877,16.70654671636754,Chalk,Sandy,321.9719364173798,0.2238270270233827,9.209407036163622,7.68331723295019,Medium
64.93150498614182,-90.09209547743212,Mudstone,Sandy,236.80896906197938,0.06766469816859656,4.098291586504145,3.162786388385012,Medium
-88.74861650438568,-56.42082393679863,Dolomite,Loamy,429.7167604963218,0.12117142144986114,2.8416241364593997,8.246529676853797,Low
1.9345144639618326,126.73742968968946,Siltstone,Saline,174.47897417454823,0.21709083682136054,0.99166940607507,1.9097405948638801,Low
-14.866019433219776,21.318527436644928,Siltstone,Loamy,136.99653090215958,0.1275775328858723,4.796128291281798,1.3316511379647797,Medium
-50.02059411526856,5.307189752440763,Chalk,Saline,492.5086404706972,0.06246171852861358,9.463506235180029,0.5450677015459249,High
-68.42423387993709,-144.15130312558958,Conglomerate,Calcareous,456.01220621439126,0.25796760233774096,5.6134662054230064,9.399172593755202,Medium
-29.22926914734697,-174.22986367615567,Sandstone,Saline,19.351408774495027,0.12758250178364078,6.678945396843854,3.14930788728221,High
79.72374670425344,166.9266679273377,Siltstone,Peaty,386.5106645767501,0.06577630621466961,1.1377093467335575,9.18441701376127,Low
-31.82347223626406,-44.284979776737,Sandstone,Clay-rich,59.615713043475466,0.0686970411257163,1.44376144478114,2.798874259041364,Low
3.382311913805893,37.15670235582155,Limestone,Siliceous,18.60517144053862,0.11293969969718841,4.650087886977128,9.084902997429861,High
36.54341260113202,-151.3025736525774,Mudstone,Saline,140.4792804033427,0.09450398680538157,9.51313534184742,9.048897623176273,Medium
-24.54667157172709,65.92114286029675,Dolomite,Saline,138.32621013524664,0.24357502944503773,3.6142385694993737,9.244392845606058,Medium
84.92077488977293,155.72401513414593,Dolomite,Saline,410.5627873617475,0.13042101166675862,8.77606557276216,5.011919048913518,High
83.24051308958002,27.239491079071087,Mudstone,Clay-rich,356.7802867417034,0.25117394625995815,1.2116830483228582,8.67286823930903,High
-44.67918675143445,-134.5984839448522,Siltstone,Sandy,490.89666652934704,0.0934614994557882,6.174001897267764,9.51258237205647,High
-0.495268939370618,29.419749890451612,Siltstone,Clay-rich,357.19888565435014,0.17321979488602096,6.010123639336077,3.313707724782077,High
-35.84190423298146,95.88499671767488,Limestone,Acidic,212.03649886174372,0.22200928338828219,8.600148753201982,4.246856616257295,Medium
-38.72871101205583,-33.69004683335328,Conglomerate,Acidic,350.96919216788234,0.21299771346646373,0.043133877004966036,7.220477854623866,Low
-83.3603494761841,136.7415892589284,Conglomerate,Acidic,499.73223825726905,0.2002823524825672,1.907417355303746,3.073562235060679,Medium
19.721580116381432,53.5258632086512,Conglomerate,Sandy,356.5202318684514,0.28120540048279247,2.204679378040522,7.562712158235324,High
0.4822241811950647,143.7296105841129,Sandstone,Acidic,382.03227121025753,0.1071312869266861,9.500161220026467,0.831532237613986,Medium
-80.73382477500192,44.46191204904139,Conglomerate,Siliceous,469.4906825191784,0.17342980111552636,1.5453996261362506,5.282634004456568,High
-39.84363643740994,-132.73633007826328,Mudstone,Peaty,61.25737434928326,0.2709981375181022,0.3792538787033982,1.3109034924290777,High
73.48785947399767,-68.51098400213192,Dolomite,Clay-rich,353.8682252566248,0.06947344139878926,5.349270332470662,3.003902416723097,High
-46.878859679944966,-107.35381862911551,Dolomite,Sandy,426.14894919388723,0.06397206706326881,5.29029903971248,2.660391385616073,High
-63.91892302357984,147.17753917807045,Sandstone,Peaty,477.41740710934204,0.10832557188957286,8.442029184024964,8.405427528270394,Medium
-1.898503150038664,93.74402422349374,Limestone,Peaty,109.42979840729119,0.2082553048845046,9.489107905276242,2.015820828521355,High
87.41708173990813,63.50341280760219,Mudstone,Sandy,254.44485882350088,0.11496990661245172,5.390068966979909,8.103634409575278,Medium
-46.43005112792993,-71.65212493261619,Dolomite,Acidic,341.8746495840185,0.09755997095219975,9.300641882372359,7.960207424488427,Medium
30.98439853305814,-113.74388206192313,Mudstone,Sandy,127.49652610316204,0.164700578839573,7.254339921485299,5.038942250016576,Low
47.09153075916916,92.32239167600824,Dolomite,Calcareous,302.23406730888564,0.20339951719235289,2.652945688675894,2.4150482304016836,Medium
-47.22524208136806,-9.30313948353131,Shale,Peaty,132.5014973365097,0.1121394267541851,9.284922902329823,2.346273765566605,Low
41.07894275013473,-98.71576122577352,Limestone,Sandy,170.0612251631654,0.1251727966809355,6.677757330056929,4.702754006446893,Low
-23.799036110534416,41.98391213949904,Limestone,Peaty,223.5517547728782,0.2033898262028785,4.146818368098911,0.18720917319581148,Low
23.815049506844304,-165.47981323015728,Chalk,Acidic,266.94909887955066,0.28643460549736316,6.8056184243241375,5.360372470652525,Medium
24.035347936961045,-62.57870851382873,Shale,Clay-rich,227.43610645444957,0.21868543185952205,4.019115149160071,9.532517305093847,Low
6.439443133456521,-11.31948194719152,Sandstone,Siliceous,249.13178229502495,0.24572603589614,1.150695842199713,1.6315981304397056,High
-73.7478413902065,-126.7349997206139,Dolomite,Loamy,152.80143436270484,0.1417025236888672,7.192597684297229,5.776121652608474,Medium
60.35444920606284,174.47561193270224,Chalk,Acidic,83.68772154120214,0.11806358984611652,8.24263524558573,9.621609017580122,High
-32.25958830508755,-104.72494874773886,Dolomite,Loamy,28.438238776785518,0.16356693580065562,7.290773928203683,8.619169180966841,Medium
-56.426668128026236,-133.0728731844244,Dolomite,Saline,102.00946763337551,0.2517832071779184,2.2988555308891985,8.518763152175268,Low
-82.6604745201425,-106.7274454007173,Conglomerate,Sandy,293.0621025453626,0.16407491044763894,9.566783784641354,8.236314310922271,Low
16.36072977388352,96.86200793750072,Conglomerate,Sandy,394.1271466625505,0.26168135219746524,0.26229307129464763,3.159333699956238,Medium
31.961585131610832,-26.81796266213658,Conglomerate,Acidic,88.7775607342328,0.2971929951737818,3.333526120782649,8.917106629541442,Low
-87.01419079298589,23.549738310913682,Conglomerate,Peaty,58.73490209746099,0.06800666643258409,2.6083234210036057,9.419269477208394,High
2.1767504938705713,-172.43670348491014,Conglomerate,Acidic,375.8987284718789,0.061352539020925925,0.4907810138723612,5.00834499066049,High
-49.230760464371166,-167.60472891360675,Shale,Saline,156.0533736159584,0.08739742572834046,4.0632396329567975,3.610253367868642,Low
26.131102273700975,-19.502802062274185,Limestone,Acidic,475.9922224175395,0.14609241893358654,6.234917253226118,4.200867254497975,Medium
-58.61404277910154,113.99588755258446,Sandstone,Sandy,358.5873954521347,0.0827605522863581,8.826703106216161,3.4086437741295295,Medium
34.36879285844387,138.68599633472348,Mudstone,Acidic,166.74424338530028,0.267666119404689,9.897000264752785,2.202942576042947,High
-20.38763766590327,-148.78563566556952,Conglomerate,Peaty,148.32366015788395,0.05578656275676595,8.082814968179937,6.222639855503605,Low
78.61139797261222,13.810716756368208,Shale,Sandy,264.230701204298,0.12894817908395562,4.692118381941119,5.669709173828696,Low
-65.2462300537212,148.76268706053736,Chalk,Peaty,44.176610797713664,0.09617365737355134,7.239807215410636,4.679592203288828,High
-28.60805681095347,-40.3298084167609,Chalk,Acidic,63.249873759423004,0.28288483253938307,8.437801648010511,1.0488693281798347,Medium
-69.57476617669397,118.64369931421271,Dolomite,Sandy,92.04965125151529,0.21737025122250697,4.658418892222627,7.989240350589398,Low
76.44485129014129,-131.86956441620296,Sandstone,Calcareous,388.4881786857573,0.2780075641128436,7.852693795914744,1.8318422712328133,Medium
67.9210836085766,156.74201628040754,Chalk,Siliceous,259.3593928382156,0.29308217757759836,4.831697658945639,1.2341642296208768,Medium
-43.57050701127199,90.51239431126896,Sandstone,Peaty,10.230725773349254,0.1742745609193423,3.8710949488584596,6.268406815281179,High
28.79712828615223,158.88038140328462,Sandstone,Siliceous,338.39068109869396,0.10857977701200656,5.265647469459775,4.046579176253459,Medium
57.09999603621884,63.58220407890232,Shale,Calcareous,214.72663843694605,0.09843219654914732,6.7617888288951775,0.6921039059880617,High
9.936146087903225,-49.17458448020628,Mudstone,Calcareous,257.87192065707995,0.10572971542146013,7.271551742622788,3.6201267141144764,Low
5.337104104081163,157.74522210890007,Conglomerate,Calcareous,110.9875404894031,0.22714832690550074,3.5737953262321573,7.740625487621132,Medium
-46.4665876379187,-80.79596052869574,Sandstone,Calcareous,278.1322030550813,0.060111432030750186,5.717489313044788,6.190967131649266,High
-73.24150179493815,-60.417892057776285,Shale,Clay-rich,489.6808536769869,0.06284026825817872,9.099610032063666,3.6915816275712685,High
71.49883643159882,72.29103048062652,Dolomite,Siliceous,41.35512204785192,0.20203573559578752,9.763365872105291,1.9988674371824222,Medium
72.07525028939949,95.51386782913903,Limestone,Acidic,145.53911283389317,0.21051428668435163,2.2802084309277055,6.354776645967255,High
23.95826230918823,154.58525418569536,Dolomite,Saline,125.28380846611074,0.21631573108061503,1.9363833454762813,8.886797479368918,Low
-28.97463761123388,-106.27113273976458,Shale,Acidic,128.0319088218339,0.14297012614714782,6.770089477952198,6.498099908357546,Medium
-27.14227656972104,107.27929267892063,Shale,Acidic,192.45964699486177,0.2514862221785383,4.152692019376204,8.147748161037219,Low
40.6720221966431,85.87657922290686,Shale,Siliceous,409.9643434483629,0.1834061469316544,0.25198116079718896,5.263125601688273,High
71.47984679146387,-157.03395974870477,Sandstone,Acidic,456.86505153237175,0.07636640750235486,3.475150087766368,7.207913956736185,Low
69.67555636772113,-40.59966916432549,Shale,Loamy,105.09646829219179,0.24927482676683632,8.069379987287798,8.972645060405688,High
50.37759825437229,-78.20443545836451,Limestone,Clay-rich,273.76021928431584,0.2882669465676146,7.976295034527994,7.754471884760686,High
25.565696307771802,-70.38344723254906,Sandstone,Acidic,320.26499122191274,0.06500907825058967,4.951904636677653,9.107554138641643,Low
-74.85480630089121,173.86087663969232,Dolomite,Sandy,263.30459981010324,0.147837834675145,4.731053569526478,4.368282060948992,Medium
-60.90683146296952,51.399868852774034,Limestone,Acidic,219.86781512747518,0.17187901120868693,5.799279349919431,9.051780525757861,Medium
71.73975393487427,78.36341680565982,Chalk,Sandy,100.02787540032273,0.08661769001957924,2.201773138530124,6.253515621368905,Medium
19.157230738726184,171.5823494334033,Siltstone,Saline,246.66858280362308,0.2669272369457193,5.265175812660645,8.713482784208768,Low
-88.34453070900666,-44.207358315250076,Dolomite,Loamy,203.6013397171078,0.12103741122251101,0.12035313696591737,0.4898276513345705,Low
-71.73512228411423,108.66246064301015,Shale,Loamy,398.80386443862346,0.24575213498454002,4.760839952283506,6.612738580944008,Low
29.430318439450048,-23.56885321038166,Conglomerate,Loamy,382.9841577856826,0.217748620507079,3.3671499520434196,8.494953280891197,Low
-89.08891490768063,133.0321218533927,Conglomerate,Calcareous,71.329347196807,0.19951145561675587,6.7519473629775595,1.8246001330676778,Medium
-61.054550744850246,-114.96328512793086,Sandstone,Clay-rich,48.81693101871845,0.0980357121741386,6.387152305684749,6.651690641302738,Medium
8.772082085985502,161.16702374314065,Conglomerate,Acidic,454.536201897614,0.10517588013772643,3.814550443026262,8.267051670744651,High
34.54113558468478,-101.24218497208332,Dolomite,Sandy,270.07665253742636,0.06183710118664233,0.08265708497112975,2.950698759363107,Low
27.3530267104681,-62.56061748686466,Sandstone,Clay-rich,429.61146395488237,0.1101781074455666,2.530213557655655,4.1119386462732805,Medium
-49.63152429709924,92.22920427844099,Dolomite,Clay-rich,33.784804680368566,0.13636090236512854,6.3371450233897315,5.738225413142271,Medium
