Latitude,Longitude,Rock_Type,Geological_Age,Deposition_Environment,Fossil_Probability,Sediment_Depth_m,Erosion_Resistance,Climate_Stability
2.562198914450093,-160.9823929087001,Dolomite,Devonian,Fluvial,0.46644708975889115,9.50878325702841,0.2850032320874899,0.3640704708649324
16.63462239516764,81.39054653418617,Siltstone,Paleogene,Aeolian,0.5757685815522844,13.199646059323094,0.15556806076536867,0.49623817921693947
-81.63892571040041,-136.33092071800772,Siltstone,Neogene,Marine,0.5509622214187242,11.36678548087316,0.992561958665454,0.7296268565100292
19.358073342258905,-71.00095382209182,Shale,Carboniferous,Aeolian,0.960107039168562,3.992618785638497,0.30230553638046676,0.7276582273722945
-59.30565773628753,11.68952683820305,Shale,Ordovician,Lacustrine,0.5521861089347361,17.71893739643446,0.6802536731460787,0.42452626456950415
-78.29071326264969,23.189971600709157,Sandstone,Ordovician,Deltaic,0.8462320881248673,48.958805439371005,0.23156018143926638,0.5436673415583227
80.79939670559997,36.20995091536898,Conglomerate,Triassic,Marine,0.3198202868008465,18.017080119948698,0.5501211969863894,0.9238553395509694
83.81376595342067,-120.14808107410778,Shale,Triassic,Fluvial,0.4381006887910489,23.296562780930294,0.38628198660961555,0.6319976049432336
55.51152266096301,-43.29453426420645,Sandstone,Permian,Lacustrine,0.4704134760448099,32.827818922340576,0.9615792611591886,0.6425746256865896
-35.16952154879328,42.189921762108014,Limestone,Cambrian,Lacustrine,0.2787280433353797,32.6006386828708,0.4328058745504877,0.78462029238536
-72.4190194788509,169.13479126816253,Dolomite,Silurian,Deltaic,0.37979026147795525,47.519801510921894,0.5841741841817242,0.11522289631597282
33.161944772188235,81.94720957188792,Conglomerate,Cretaceous,Fluvial,0.5985130794667752,42.9494249497567,0.9447662659001471,0.5228842916487275
-10.772551126871761,152.13735255382483,Sandstone,Paleogene,Marine,0.5801877633045324,39.80055901170504,0.9892342999379551,0.959431736270982
-68.03311772793981,94.39634099310376,Siltstone,Cambrian,Fluvial,0.6364353445734805,47.605547676026376,0.1016583640049965,0.3616603921760989
-0.8681561799713648,33.01810880126416,Limestone,Ordovician,Deltaic,0.35181791542014107,11.922886581416995,0.8343207120423889,0.29492614642209103
-83.81006619926069,-110.87158711091597,Dolomite,Jurassic,Lacustrine,0.3158314951530571,31.044182633778732,0.3821164941872488,0.6012079656047576
73.67767237418076,60.006834681304696,Limestone,Triassic,Deltaic,0.6116178827541631,44.416239952746736,0.5948287062056128,0.22111942456530342
-43.41960331199695,44.416643745566546,Sandstone,Cretaceous,Aeolian,0.13286174842752496,31.39483883476604,0.3750480789552455,0.555945156523649
29.254011183716756,36.88890136461592,Shale,Paleogene,Lacustrine,0.25303154353213997,48.882313493040044,0.40111620565479233,0.15565201085764058
-33.89200630390603,-3.677087524233343,Dolomite,Devonian,Deltaic,0.04212773695299521,5.467459338365761,0.15885753598511154,0.5797934606979056
3.612243812005943,10.31637743613922,Limestone,Devonian,Marine,0.07261085259608013,22.246859888263415,0.5727664584278659,0.6023791836451775
8.407850281790331,-59.60069023748254,Shale,Triassic,Marine,0.24338327926060888,48.879463941477496,0.5467159459447247,0.41840047901226285
-56.72619800540513,6.95256935122913,Conglomerate,Cambrian,Marine,0.019529280296919027,19.288617414211327,0.18935578853839985,0.38274642543868853
84.52523299762055,-108.87987395574783,Sandstone,Paleogene,Aeolian,0.24541059208746152,37.108040567415564,0.5417304293339414,0.24545827840044931
49.52390820500062,109.86278304973564,Sandstone,Cretaceous,Fluvial,0.654976323062026,2.0049436033931345,0.9731018826310861,0.33092230783359433
79.10980948155404,-113.12029630846519,Dolomite,Ordovician,Marine,0.06110707846893304,34.8944371742005,0.7144085958537897,0.49834596719136337
71.0689230769768,-149.4121356397921,Limestone,Cambrian,Aeolian,0.436736677794641,46.76402326011513,0.4809825595833519,0.24765890102910104
17.62199618599533,-22.951430511423354,Conglomerate,Triassic,Marine,0.9131087869195494,19.443961116905136,0.9160839855813753,0.7828344633718626
75.93736230416104,56.990678222182254,Siltstone,Permian,Aeolian,0.791284828925401,1.5543419773830085,0.5753143565053058,0.7090352413257717
-74.0713496306545,-22.42194302392511,Dolomite,Silurian,Marine,0.3054375022948572,1.8815353175764506,0.13504799872780338,0.26930586714599547
-54.72308476455387,-80.3685124975289,Siltstone,Cambrian,Fluvial,0.924805479191647,44.655153632698905,0.5475096478124564,0.09743516310154798
-81.85908799610314,20.94162620055866,Dolomite,Carboniferous,Deltaic,0.32964649674772484,36.26454730126496,0.1809731153658678,0.0001800389839627936
-31.440540462612418,-55.07915925160802,Limestone,Paleogene,Marine,0.07251549633756249,5.780976019215702,0.7675048387476743,0.5967188523814889
-20.038087855893238,155.83236844558792,Conglomerate,Devonian,Deltaic,0.9940559567681135,3.20221871403423,0.9671742142947083,0.21136374645364886
-41.15717428069873,152.15225025728597,Limestone,Carboniferous,Marine,0.8700225271891717,40.33885549896623,0.36081858454333027,0.012582470101539123
59.17275164734727,0.8538551899543734,Sandstone,Cambrian,Fluvial,0.46593278330109233,40.588101323865274,0.4349178801251945,0.35908527059202267
-25.784401195153933,-61.96176215342693,Siltstone,Cambrian,Deltaic,0.6663765241924039,6.465831069706425,0.42149646683863007,0.9619984623174334
-39.43178825627146,85.36766902439007,Shale,Carboniferous,Aeolian,0.6712280778566702,15.42525999248752,0.28529997579488187,0.6899428076298173
7.685294968484726,-166.783340346096,Sandstone,Permian,Marine,0.19448223073046034,39.11129019640753,0.7941799648786311,0.8577637029224581
-64.63363950454273,-9.083157824285564,Sandstone,Carboniferous,Marine,0.2000486331536323,26.507897512223312,0.6177283327469959,0.14473909826073006
54.395456535727135,-58.92357806267992,Siltstone,Ordovician,Aeolian,0.4695807033518258,47.85095060590232,0.06405155685655961,0.07328815461943639
-76.58088413764125,151.39291863691966,Dolomite,Cretaceous,Fluvial,0.911573140137698,24.312600944627246,0.8388063350231355,0.011529763509722457
87.63964858809311,-175.67891018183428,Sandstone,Carboniferous,Lacustrine,0.00999377485857078,34.009417909492875,0.18708823115320727,0.9556622900194871
49.004058473398345,19.013355258605657,Conglomerate,Neogene,Marine,0.7825056359493593,25.734276604208418,0.9791511617091211,0.30020273535354847
-54.23117732384897,86.63888918398538,Sandstone,Neogene,Aeolian,0.05752678371465414,47.176792036409765,0.37666313900256576,0.45950494234085804
-89.00601891775156,-5.393524491345147,Conglomerate,Carboniferous,Lacustrine,0.47822211488311783,20.23362505734664,0.6164496471503238,0.3945236236017745
56.783057121870144,-149.2549091414202,Limestone,Paleogene,Marine,0.6378728330734764,11.874924531340701,0.0778236188960304,0.7304569353928593
37.234321892571074,170.08610041004482,Dolomite,Cretaceous,Deltaic,0.6867592670824648,16.668376083909163,0.34466327468835667,0.3099648819527431
41.22129024737771,6.483755295395241,Conglomerate,Silurian,Aeolian,0.05847926361591138,42.712372606178846,0.8023539573607814,0.5354528826140516
48.82866240347025,41.10704795484409,Sandstone,Carboniferous,Deltaic,0.41860361738396823,25.147958893850603,0.47720849195325843,0.9955822649554675
-76.67196268786374,-94.82047822529736,Dolomite,Carboniferous,Fluvial,0.5838372605023247,18.03548902336083,0.9046034835440229,0.44406355134423625
-25.47616886203093,-5.940689361550625,Dolomite,Ordovician,Lacustrine,0.06604553730600693,27.4408710795694,0.5751384410508071,0.5512715406997556
-69.14356928547664,-25.506182895004144,Conglomerate,Neogene,Aeolian,0.13509455659530978,7.094870510203696,0.9285721953957478,0.5025280623108378
65.35861665760683,-153.03749687928587,Conglomerate,Devonian,Marine,0.6636489895040385,0.7652855789670061,0.9826099070125561,0.8031861581360322
22.193662828960427,-141.78227272291178,Shale,Neogene,Marine,0.5216381965906517,14.388941842827792,0.45389455951827595,0.266839654033575
-30.438355526523146,121.49010706275885,Shale,Neogene,Lacustrine,0.16182866126829054,30.447783129285344,0.565156572577808,0.17043801614279697
-78.55949694851574,-93.66481720562751,Dolomite,Ordovician,Deltaic,0.5352393369147335,35.72819809823867,0.8349206432512698,0.754093158264862
-34.0231820911808,-109.81502226049301,Siltstone,Carboniferous,Deltaic,0.9126923734444158,41.417242834422346,0.221533005535813,0.4156181863686542
-31.46700203518553,1.7681224500501287,Siltstone,Paleogene,Aeolian,0.015587584775363927,46.369846190026244,0.8616295737811096,0.9137260089766872
41.329112100851546,96.74896729050465,Shale,Ordovician,Aeolian,0.6426337734858546,20.89956117475602,0.5919201403772696,0.6441592857933977
24.760344843938356,-157.69925331156435,Sandstone,Paleogene,Deltaic,0.07365043460534193,37.15558157809401,0.7255001353845254,0.5643431117117426
69.69829366373878,27.650851069772102,Limestone,Cretaceous,Aeolian,0.006449442964700847,4.196310044804095,0.07985402266344521,0.07045705482587716
-5.0013134708491265,-137.0842405773936,Dolomite,Paleogene,Deltaic,0.1506544886606338,3.3477349392179647,0.7661876834534036,0.730411905137798
-68.4730357311057,-166.87402170277736,Limestone,Permian,Lacustrine,0.4229066318539193,6.677500603314751,0.31078690457365843,0.6860403655129582
38.384061700139114,-161.01217722160175,Shale,Jurassic,Aeolian,0.802343998981953,22.70417034262274,0.805232276849842,0.6400719244871548
46.94130875104153,120.29907895503891,Conglomerate,Cretaceous,Deltaic,0.28178549660455865,10.958431205688122,0.5091525383027069,0.26790952357069053
11.029895562509324,-137.52990589389782,Dolomite,Jurassic,Aeolian,0.6256732123887586,14.702784625921883,0.27461433481563313,0.9467393216744445
48.77409239182097,-163.7455088115749,Shale,Carboniferous,Marine,0.41115663795530666,32.57006858885898,0.9527596970216541,0.32165512703282007
-1.1167926544096645,-22.35604062855157,Sandstone,Carboniferous,Marine,0.23433179196600795,18.246847850740878,0.7650623977114992,0.15223095675393428
4.091909288758927,123.8376498991289,Dolomite,Permian,Fluvial,0.5142471142828586,28.089892107042097,0.9856860738736469,0.9872011549350138
-13.042616695461064,-85.5329844638513,Dolomite,Cambrian,Deltaic,0.7974644903726232,20.913985958461318,0.3644698984122038,0.7462462791237681
-85.42455718606287,-28.18345769067011,Siltstone,Neogene,Fluvial,0.8324923700561442,8.863978148231068,0.6492196335416387,0.4147868823261813
-70.57954314120519,-165.62788827704955,Conglomerate,Jurassic,Deltaic,0.8465195318772367,4.163989517666758,0.6115886778637267,0.9359164308887068
-84.34274657638784,-18.3317349114447,Dolomite,Ordovician,Aeolian,0.3385578125549794,12.193459017839448,0.6875567410688029,0.09111737436619727
24.553874027480475,27.940709029368122,Conglomerate,Permian,Deltaic,0.793456064715753,3.3561732398066955,0.038316566041330824,0.08766121642655778
-33.4159234062612,25.52653935077211,Shale,Cretaceous,Marine,0.21217845510890787,31.12129201454544,0.2917193238773741,0.6824510186285855
1.542724409646496,-60.32639081722854,Sandstone,Silurian,Aeolian,0.7384251012428833,39.88802127257197,0.9093375737908073,0.1779720483788435
73.36196530669673,-66.40805496127122,Sandstone,Ordovician,Marine,0.9483844262726167,17.317168027751343,0.42382005487222685,0.9171395151932842
-45.12739875320251,-141.61549718282475,Dolomite,Paleogene,Aeolian,0.01374383469095719,19.661997239941734,0.9606436790815472,0.8403591742988709
-16.131073853586642,-47.95260456734337,Dolomite,Carboniferous,Deltaic,0.440363931178798,40.90145760658568,0.21350317264497576,0.30636722410118644
45.99920493774877,-144.18191920573273,Shale,Neogene,Deltaic,0.6477709884140046,11.519339162491235,0.9974239734810894,0.8888395822693702
-48.81633021150796,95.97454009633856,Siltstone,Cretaceous,Marine,0.701775770487553,6.398433127146274,0.6975809089595323,0.04288768700732837
-76.14361623081726,167.8587471893469,Siltstone,Permian,Lacustrine,0.1760877582692022,25.30534680788878,0.7763934240664878,0.5486378527374939
-37.84473847552176,169.2268044000145,Siltstone,Jurassic,Deltaic,0.9721832752385928,32.48641339189524,0.3968611722025358,0.9355627737088332
-60.9801682942792,131.4255957751418,Conglomerate,Jurassic,Lacustrine,0.615265367970973,30.182894039800722,0.9070081212606208,0.8553829789356981
77.34557742166317,36.28517376226287,Siltstone,Triassic,Aeolian,0.16434060122826777,35.83671574107195,0.545462900958622,0.356073323800995
55.461668321595056,72.31165100779677,Sandstone,Carboniferous,Lacustrine,0.02052251171251529,3.309183517564682,0.680938380224635,0.18287043523463486
24.012676171876222,-77.32591103505094,Conglomerate,Ordovician,Marine,0.7832641987897759,21.695979831539457,0.094808271336286,0.21054058840374457
66.86290623378918,47.077351262143424,Shale,Paleogene,Fluvial,0.07970473944545908,12.30924093531181,0.6316807008928934,0.5145078780784053
54.660973841840615,-15.966162201644124,Sandstone,Paleogene,Fluvial,0.14105092107023653,38.0765023475282,0.8790789882621566,0.5967729438364741
-56.41738940051355,-6.473757680304288,Sandstone,Carboniferous,Marine,0.5748300268556906,43.7001589609873,0.17828322821598808,0.03281431662363643
70.660619728196,92.79956173505684,Limestone,Triassic,Fluvial,0.6035055034496197,14.426119169917536,0.737725934634846,0.41355155923488807
7.081603544817128,-78.5093919849894,Shale,Triassic,Marine,0.6868871185923985,5.21329491393571,0.02540075899465455,0.8303871156439045
55.33922792953126,-65.50573978997284,Shale,Neogene,Deltaic,0.39351401266362074,13.044684118574143,0.9262030165625189,0.4443289502357971
71.29643398622878,152.87104480630921,Limestone,Ordovician,Lacustrine,0.7738986689668229,5.648420208416525,0.9829171160311863,0.16917539094941048
-32.7593745050645,-159.75925385365,Conglomerate,Triassic,Fluvial,0.9743585996158887,16.45989722261596,0.35418006679809444,0.9548602930190968
-70.19065358501818,-5.1716525711974555,Siltstone,Permian,Deltaic,0.271094943079883,27.140829626930373,0.10707384971533485,0.2662755399264667
-48.9716707424505,148.6082881468302,Siltstone,Triassic,Fluvial,0.7030286165379459,48.69720724271122,0.658576368163145,0.7984282656340606
-13.120598047273859,39.73068281453652,Siltstone,Neogene,Aeolian,0.9284686523951569,20.26882759039225,0.029834514147479063,0.19379416633893487
57.24265786604877,16.70654671636754,Siltstone,Jurassic,Marine,0.6862867626170427,11.391976230803746,0.48248628129718674,0.4231727292215899
64.93150498614182,-90.09209547743212,Siltstone,Devonian,Marine,0.6811094986442595,8.756686148356335,0.2717791751378865,0.49042253977481187
-88.74861650438568,-56.42082393679863,Limestone,Cambrian,Deltaic,0.2237725690852066,9.065468423864463,0.4733390539528769,0.5006352959482445
1.9345144639618326,126.73742968968946,Shale,Jurassic,Aeolian,0.5351302003196929,10.033585321442231,0.01827551473835698,0.5164738681007048
-14.866019433219776,21.318527436644928,Conglomerate,Jurassic,Lacustrine,0.5625228436045802,38.23221761560363,0.051612183070706474,0.22494754068976142
-50.02059411526856,5.307189752440763,Sandstone,Silurian,Aeolian,0.7001295624559528,3.5208717159047858,0.015975828843382334,0.5159155219608352
-68.42423387993709,-144.15130312558958,Siltstone,Silurian,Aeolian,0.9968214498961826,49.87143399368019,0.619131870047114,0.48171275387775425
-29.22926914734697,-174.22986367615567,Limestone,Carboniferous,Lacustrine,0.03364382254376208,26.372976362729926,0.5600929176752085,0.20871949712626325
79.72374670425344,166.9266679273377,Conglomerate,Silurian,Lacustrine,0.06523266126748684,27.44145876789087,0.23315799853660446,0.9881915595037108
-31.82347223626406,-44.284979776737,Conglomerate,Carboniferous,Aeolian,0.07795006943091876,18.199411995630438,0.6466431289040213,0.8655633927865501
3.382311913805893,37.15670235582155,Conglomerate,Jurassic,Fluvial,0.7429791344889568,34.66764029089996,0.884207256894975,0.887576351022483
36.54341260113202,-151.3025736525774,Limestone,Cambrian,Fluvial,0.13635379511075751,23.837088873599484,0.27732210102611365,0.6855710503828949
-24.54667157172709,65.92114286029675,Sandstone,Ordovician,Aeolian,0.6224518744903452,16.788533605745215,0.8319938078789875,0.15989703069175654
84.92077488977293,155.72401513414593,Siltstone,Ordovician,Fluvial,0.32466887789345844,13.624350983548123,0.6625091360021815,0.5680920638997489
83.24051308958002,27.239491079071087,Conglomerate,Devonian,Lacustrine,0.457319956210711,46.31973474319635,0.03382044317298316,0.8214396316273861
-44.67918675143445,-134.5984839448522,Limestone,Cretaceous,Lacustrine,0.2156631598174139,14.9039809950948,0.3751498958294345,0.03873648868866253
-0.495268939370618,29.419749890451612,Shale,Ordovician,Fluvial,0.8661065613045421,22.10146634177718,0.5077572158590171,0.4958431032876197
-35.84190423298146,95.88499671767488,Limestone,Neogene,Lacustrine,0.5861503241630264,17.84189940476518,0.7316991899547214,0.39612287999491813
-38.72871101205583,-33.69004683335328,Limestone,Cretaceous,Marine,0.9445632635822526,4.765851957687779,0.28713055825341693,0.21212472965930362
-83.3603494761841,136.7415892589284,Limestone,Triassic,Lacustrine,0.5745962497043295,9.703752526872222,0.9827301048579323,0.3782500037653177
19.721580116381432,53.5258632086512,Conglomerate,Paleogene,Aeolian,0.12390803059694666,9.88034777865591,0.6845397405050858,0.9834975108694528
0.4822241811950647,143.7296105841129,Limestone,Jurassic,Deltaic,0.17087043383847544,34.835650962287914,0.37281367716436054,0.7232433263617776
-80.73382477500192,44.46191204904139,Shale,Cambrian,Fluvial,0.9890739763678472,20.625977793307552,0.09702503907711202,0.2995370800149414
-39.84363643740994,-132.73633007826328,Conglomerate,Carboniferous,Fluvial,0.7255651973308678,39.2073943719976,0.18136776027080992,0.6053550514808296
73.48785947399767,-68.51098400213192,Shale,Cretaceous,Lacustrine,0.04927875002908966,35.59307075454077,0.4876077600551566,0.24665624028567978
-46.878859679944966,-107.35381862911551,Dolomite,Devonian,Lacustrine,0.7037810050346648,10.006463436603864,0.4946953549583667,0.6108439090242739
-63.91892302357984,147.17753917807045,Limestone,Ordovician,Deltaic,0.41217304680961164,28.364387545944982,0.7677187648213535,0.8961666894849317
-1.898503150038664,93.74402422349374,Siltstone,Permian,Deltaic,0.3072083868231905,37.27398787941574,0.7261766255722525,0.5568767999425523
87.41708173990813,63.50341280760219,Siltstone,Ordovician,Aeolian,0.15406079373053427,31.83562471204829,0.2012730385178173,0.7333399754526827
-46.43005112792993,-71.65212493261619,Conglomerate,Silurian,Marine,0.8399039545565656,30.200817150355054,0.594956620558265,0.4533389987162968
30.98439853305814,-113.74388206192313,Siltstone,Jurassic,Aeolian,0.0638413789891007,37.110738926338016,0.02062180074288833,0.5241239176639966
47.09153075916916,92.32239167600824,Conglomerate,Silurian,Fluvial,0.2898354623796403,3.310646593187191,0.39854739938433337,0.6950750787548786
-47.22524208136806,-9.30313948353131,Limestone,Ordovician,Lacustrine,0.3063828938257044,36.70538639439093,0.7641052405716058,0.8124050050513972
41.07894275013473,-98.71576122577352,Sandstone,Permian,Aeolian,0.16090528396350035,13.996435526094704,0.3995085932871665,0.6594513865254497
-23.799036110534416,41.98391213949904,Sandstone,Silurian,Lacustrine,0.5081848832868703,28.80767659821303,0.8355962398014242,0.977491993890093
23.815049506844304,-165.47981323015728,Shale,Cambrian,Lacustrine,0.011702626810892625,12.494097237477119,0.9761552901252816,0.8198225877982828
24.035347936961045,-62.57870851382873,Limestone,Silurian,Aeolian,0.3009755154104091,42.02146982423846,0.6072126026993657,0.7771602046078752
6.439443133456521,-11.31948194719152,Siltstone,Permian,Aeolian,0.933629444033064,24.287688037887424,0.1450040763417566,0.8451015789810254
-73.7478413902065,-126.7349997206139,Limestone,Silurian,Deltaic,0.3105295693420057,32.32558999523668,0.3796772079054107,0.28121093542434905
60.35444920606284,174.47561193270224,Dolomite,Cretaceous,Marine,0.3604593871067516,39.807061152098036,0.009483355068375166,0.43204715394838067
-32.25958830508755,-104.72494874773886,Sandstone,Triassic,Deltaic,0.4731650482340716,44.818105126032535,0.6027259238407526,0.5644629183945907
-56.426668128026236,-133.0728731844244,Siltstone,Carboniferous,Marine,0.5616933748514747,36.73707380493238,0.8215685009737982,0.46238631844268563
-82.6604745201425,-106.7274454007173,Sandstone,Ordovician,Aeolian,0.808708644820744,7.864044521425083,0.6299400789230429,0.8474578182240797
16.36072977388352,96.86200793750072,Limestone,Cretaceous,Marine,0.19032122315601763,42.79935229449643,0.7860862291834498,0.027068517679232018
31.961585131610832,-26.81796266213658,Siltstone,Carboniferous,Fluvial,0.8717463771925572,31.119606835342555,0.7999039272758867,0.20917541723282085
-87.01419079298589,23.549738310913682,Shale,Triassic,Deltaic,0.7575493571438894,30.667763039823544,0.8510125762174637,0.8817065410018549
2.1767504938705713,-172.43670348491014,Limestone,Cretaceous,Deltaic,0.7226503346615553,46.106357710343616,0.2666637829975542,0.0591001376769672
-49.230760464371166,-167.60472891360675,Shale,Devonian,Deltaic,0.08680457371463524,12.817162005461213,0.8712685228204219,0.22698830360879807
26.131102273700975,-19.502802062274185,Siltstone,Cretaceous,Lacustrine,0.02164068997458468,12.35958711545465,0.6540939984634909,0.35125033037648623
-58.61404277910154,113.99588755258446,Sandstone,Cambrian,Lacustrine,0.594012700908084,25.90308095740061,0.28972555659448695,0.7507405608116909
34.36879285844387,138.68599633472348,Dolomite,Permian,Aeolian,0.8631339625231612,37.66772179347582,0.9872947149962611,0.5601806961668484
-20.38763766590327,-148.78563566556952,Conglomerate,Ordovician,Aeolian,0.5844414641406359,22.638415057311203,0.950182393731669,0.954604702780331
78.61139797261222,13.810716756368208,Sandstone,Jurassic,Lacustrine,0.21323486544553083,31.87762379967391,0.5744409832063994,0.22787501507297347
-65.2462300537212,148.76268706053736,Shale,Carboniferous,Deltaic,0.09051989794921322,22.899973849024583,0.8432083783995635,0.8721204049887294
-28.60805681095347,-40.3298084167609,Limestone,Silurian,Lacustrine,0.699596452817735,30.714165434104952,0.2614944887198717,0.2829134897492488
-69.57476617669397,118.64369931421271,Siltstone,Ordovician,Marine,0.7217702773178095,41.2019839793787,0.41603699661089,0.2454982591265602
76.44485129014129,-131.86956441620296,Sandstone,Jurassic,Deltaic,0.17253170068710866,9.433596456500704,0.1839717607438337,0.4983751980993507
67.9210836085766,156.74201628040754,Dolomite,Triassic,Lacustrine,0.028190315496536278,34.92123743329621,0.520102642629248,0.07120450525649369
-43.57050701127199,90.51239431126896,Siltstone,Cretaceous,Aeolian,0.408283513223197,39.47757409724007,0.4960014300716653,0.3843070129932832
28.79712828615223,158.88038140328462,Shale,Jurassic,Lacustrine,0.5827187021330221,22.632014670348234,0.21281322596156638,0.35567596810974367
57.09999603621884,63.58220407890232,Siltstone,Neogene,Fluvial,0.7060024095671912,16.500062064858785,0.6728016937160975,0.16010155570177353
9.936146087903225,-49.17458448020628,Siltstone,Devonian,Lacustrine,0.8099450091529028,1.170444034257903,0.11779029552541254,0.8607948452749106
5.337104104081163,157.74522210890007,Limestone,Ordovician,Deltaic,0.6105374273067323,39.95669860553763,0.06169145106971119,0.3858896437093833
-46.4665876379187,-80.79596052869574,Conglomerate,Ordovician,Lacustrine,0.11088060859848503,16.73296362228141,0.3849049686623861,0.9819201795136825
-73.24150179493815,-60.417892057776285,Shale,Ordovician,Aeolian,0.6825816721424148,18.186818735698484,0.40982477778470494,0.8997079490377743
71.49883643159882,72.29103048062652,Limestone,Neogene,Marine,0.984176642894882,17.13230507339121,0.31974060652648617,0.19481069956992547
72.07525028939949,95.51386782913903,Conglomerate,Permian,Fluvial,0.9055845845974039,25.187596875210737,0.2579466375782504,0.5051221723379384
23.95826230918823,154.58525418569536,Limestone,Triassic,Deltaic,0.8716689092695127,35.273728874344314,0.33877634500953036,0.6018041383665529
-28.97463761123388,-106.27113273976458,Conglomerate,Permian,Aeolian,0.30217015335834085,38.70722498452529,0.163375573952103,0.8189605029436211
-27.14227656972104,107.27929267892063,Conglomerate,Ordovician,Fluvial,0.7507881764540006,19.93225065995634,0.40345246913287736,0.8856427496513948
40.6720221966431,85.87657922290686,Conglomerate,Devonian,Lacustrine,0.8511034459651455,33.32355073473587,0.9046033735174437,0.6240180211554899
71.47984679146387,-157.03395974870477,Limestone,Silurian,Fluvial,0.6783262046312631,36.1738703884301,0.22442688120883825,0.03513420314221538
69.67555636772113,-40.59966916432549,Siltstone,Neogene,Marine,0.2505617565679805,15.197407918030386,0.6844511043503504,0.4812764495181293
50.37759825437229,-78.20443545836451,Conglomerate,Devonian,Fluvial,0.9538339718749583,5.282762742086117,0.14178451039783935,0.8848035361863323
